model,task,from_lang,to_lang,success,valid,codebleu,bleu,meteor,rouge1,rouge2,rougeL,rougeLsum,chrF,ter,wer
yicoder2b,str_substring,rs,cpp,1.0,1.0,0.49582268857832296,0.4254582766793124,0.6282032183657792,0.496969696969697,0.30674846625766866,0.42424242424242425,0.496969696969697,57.674845035217444,107.93650793650794,1.1311475409836065
yicoder9b,str_append,go,py,1.0,1.0,0.5070614985403827,0.0,0.2897322204833942,0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182,14.073190532437211,86.66666666666667,0.8333333333333334
yicoder9b,str_cmp,rs,py,1.0,1.0,0.13569407439702075,0.1463703664890203,0.1793400286944046,0.21245421245421242,0.0885608856088561,0.16117216117216118,0.20512820512820515,29.625173420945927,88.40579710144928,0.9402985074626866
granitecode3b,int_arith,go,js,1.0,1.0,0.150937925412099,0.16822050779832973,0.23249935172897698,0.2978723404255319,0.021505376344086023,0.19148936170212766,0.2978723404255319,27.779018451863003,90.08264462809917,0.918918918918919
deepseekcoderv2,str_interp,js,go,1.0,1.0,0.5982420440011139,0.17408388681968875,0.4678904719318966,0.3495145631067961,0.2376237623762376,0.3495145631067961,0.3495145631067961,43.244865766336346,240.0,2.5217391304347827
codegemma7b,str_concat,java,go,1.0,1.0,0.49472118697333556,0.1967617695294963,0.43802949152651943,0.48351648351648346,0.38202247191011235,0.48351648351648346,0.48351648351648346,27.504504238550894,68.11594202898551,0.6911764705882353
stablecode,file_exists,go,java,1.0,0.0,0.38881131555095116,0.09245119425967879,0.29157337675554656,0.025316455696202535,0.0,0.025316455696202535,0.025316455696202535,29.42197575190327,1850.0,24.0
codegeex4,dir_make,go,java,1.0,1.0,0.5495216229272816,0.30482320333311336,0.5514891975308642,0.5316455696202532,0.3636363636363637,0.48101265822784817,0.5316455696202532,49.56879299633702,87.87878787878788,0.90625
yicoder9b,int_arith,rs,js,1.0,1.0,0.17161282439565034,0.17635506227372882,0.3175656499539819,0.23255813953488372,0.07058823529411766,0.1744186046511628,0.23255813953488372,30.59054623287628,88.42975206611571,0.8918918918918919
granitecode3b,str_interp,cpp,py,1.0,1.0,0.3857815481751534,0.12248673765065385,0.4915192743764173,0.34285714285714286,0.12121212121212122,0.2285714285714286,0.34285714285714286,32.52292062728915,181.8181818181818,1.8888888888888888
magicoder7b,file_create,cpp,java,1.0,0.0,0.35526267019459795,0.20844793333005088,0.4947550398499766,0.2434782608695652,0.12389380530973451,0.2434782608695652,0.2434782608695652,45.79844734036903,175.67567567567568,1.8
dolphincoder7b,str_match,py,js,1.0,1.0,0.1441130849597475,0.042504113483533036,0.14616705057292506,0.058252427184466014,0.0,0.058252427184466014,0.058252427184466014,15.963727954173585,97.75280898876404,0.963855421686747
deepseekcoder7b,str_append,js,py,1.0,1.0,0.5073721287130983,0.07935627934141626,0.32779720279720276,0.1739130434782609,0.0,0.1739130434782609,0.1739130434782609,15.535695424070028,93.33333333333333,0.9166666666666666
stablecode,dir_make,java,rs,1.0,1.0,0.4630550701405201,0.2885627926190149,0.5184059439378589,0.27906976744186046,0.14634146341463414,0.27906976744186046,0.27906976744186046,52.13180420254103,311.11111111111114,3.5
dolphincoder7b,str_append,js,go,1.0,1.0,0.34070149823577356,0.2555388311643978,0.3989276139410188,0.5714285714285715,0.42424242424242425,0.5714285714285715,0.5714285714285715,36.61320112124686,52.94117647058824,0.6666666666666666
granitecode8b,int_cmp,py,js,1.0,1.0,0.08658424343026014,0.02308704724729026,0.1812783785901447,0.19213973799126638,0.05286343612334801,0.17467248908296942,0.19213973799126638,13.009471339679251,91.20879120879121,0.9090909090909091
codegeex4,file_rename,js,java,1.0,1.0,0.2834838816115358,0.22662801579320704,0.36941630687755816,0.2763636363636364,0.08058608058608058,0.2254545454545455,0.2763636363636364,42.11067149546589,99.21259842519686,1.0158730158730158
codegemma7b,str_interp,java,cpp,1.0,0.0,0.13859902918266986,0.056526128900805744,0.17736712072649571,0.23529411764705876,0.04081632653061225,0.1568627450980392,0.23529411764705876,18.536071794344988,85.71428571428571,0.9090909090909091
codegemma7b,str_concat,rs,py,1.0,1.0,0.23538802522673702,0.04226414658816301,0.14261744966442952,0.3255813953488372,0.1951219512195122,0.3255813953488372,0.3255813953488372,22.562380696460576,78.125,0.8214285714285714
codellama7b,str_substring,rs,cpp,1.0,1.0,0.3865820221623528,0.38992987265608225,0.5570112392159587,0.4277456647398844,0.2105263157894737,0.38150289017341044,0.4277456647398844,48.80058796980835,125.39682539682539,1.3114754098360655
magicoder7b,file_rename,rs,java,1.0,0.0,0.21172273488728116,0.24269526960720353,0.3221489145258727,0.19900497512437812,0.05025125628140704,0.15920398009950248,0.19900497512437812,29.26207130465161,88.9763779527559,0.8968253968253969
deepseekcoderv2,int_cmp,py,go,1.0,1.0,0.2866036020148685,0.2587123499236516,0.41039442092626527,0.37795275590551175,0.14400000000000002,0.33070866141732286,0.37795275590551175,43.75363216081019,78.57142857142857,0.8235294117647058
yicoder9b,file_rename,java,rs,1.0,0.0,0.3545188069509333,0.15883216970848074,0.4004868849391308,0.1372549019607843,0.04,0.1372549019607843,0.1372549019607843,39.51279751682665,375.0,3.8421052631578947
codellama7b,file_rename,java,py,1.0,1.0,0.26989279753968454,0.20146352805569168,0.5900927570554568,0.09411764705882353,0.024096385542168676,0.09411764705882353,0.09411764705882353,42.926545570644706,350.0,4.0
codeqwen,str_cmp,c,rs,1.0,0.0,0.2856863537188407,0.06748186520736384,0.268756101408785,0.12755102040816327,0.010256410256410256,0.10714285714285714,0.12755102040816327,27.54691234433665,112.92134831460675,1.1581920903954803
yicoder2b,str_concat,py,cpp,1.0,0.0,0.5214397927414792,0.29603204391384086,0.692826355787969,0.5043478260869566,0.336283185840708,0.46956521739130425,0.48695652173913045,62.800515274661414,158.8235294117647,1.71875
yicoder9b,int_arith,go,py,1.0,1.0,0.0737968748804611,0.045898156796999164,0.1878233704945203,0.16,0.0,0.13714285714285712,0.12571428571428572,21.780877787264608,95.40229885057471,1.0724637681159421
deepseekcoder7b,str_substring,cpp,c,1.0,1.0,0.10272696101640286,0.09290267429990717,0.19936602802550416,0.2385321100917431,0.03686635944700461,0.1055045871559633,0.23394495412844035,25.886574868509655,93.54838709677419,0.9448529411764706
codegeex4,str_match,c,cpp,1.0,1.0,0.34044069961473244,0.07787858439017059,0.2855035049585687,0.0972972972972973,0.032786885245901634,0.08648648648648649,0.0972972972972973,25.69393514807526,223.63636363636363,2.608695652173913
yicoder9b,str_interp,rs,go,1.0,1.0,0.2442079837322946,0.2300009595449616,0.5479119993059559,0.3768115942028986,0.26865671641791045,0.3768115942028986,0.3768115942028986,49.807320738627084,124.0,1.3478260869565217
yicoder9b,str_cmp,go,js,1.0,1.0,0.38280552822203884,0.060260555064435554,0.2556005626197,0.14981273408239698,0.0,0.11235955056179776,0.1348314606741573,25.71592941590882,180.0,1.8048780487804879
granitecode3b,int_arith,rs,py,1.0,1.0,0.08659890801889625,0.0528170404669711,0.1449895188299641,0.11111111111111112,0.0,0.09523809523809525,0.11111111111111112,20.410342775507925,93.10344827586206,0.927536231884058
yicoder9b,str_append,rs,js,1.0,1.0,0.41112241120614,0.0,0.46841563786008233,0.18181818181818185,0.0,0.18181818181818185,0.18181818181818185,22.519048628432103,122.22222222222223,1.2857142857142858
granitecode3b,int_factors,js,py,1.0,1.0,0.1670456929785574,0.12658636229751627,0.25674031080322035,0.31707317073170727,0.125,0.29268292682926833,0.31707317073170727,31.796227592720587,80.3921568627451,0.803921568627451
codegemma7b,str_concat,go,js,1.0,1.0,0.43243758874537463,0.08220040092776149,0.45751878760642156,0.14084507042253522,0.08695652173913042,0.14084507042253522,0.14084507042253522,16.040303621799122,725.0,7.571428571428571
yicoder9b,str_substring,cpp,js,1.0,1.0,0.34265795562195467,0.07525333439116291,0.24166726939883776,0.0879120879120879,0.033333333333333326,0.07692307692307693,0.0879120879120879,23.05109247693649,93.13725490196079,0.9263157894736842
yicoder9b,logic_ops,cpp,go,1.0,1.0,0.7649586170626008,0.6454271296363335,0.8641999135375494,0.696969696969697,0.6562499999999999,0.696969696969697,0.696969696969697,83.2378323268044,79.16666666666666,0.7391304347826086
deepseekcoder7b,str_cmp,py,js,1.0,1.0,0.37167414669042453,0.0473203563877354,0.26038781358796864,0.1700404858299595,0.00816326530612245,0.097165991902834,0.1700404858299595,21.118712938739243,163.33333333333334,1.7560975609756098
magicoder7b,dir_make,js,py,1.0,1.0,0.3573923327656938,0.19978978431549096,0.6237762237762239,0.16,0.08695652173913045,0.16,0.16,48.39344893225329,475.0,4.5
yicoder9b,str_substring,go,rs,1.0,1.0,0.4557924391729403,0.22573188066477975,0.32329725896692796,0.27450980392156865,0.09900990099009903,0.23529411764705885,0.27450980392156865,33.467384937140636,154.16666666666669,1.8095238095238095
codellama7b,file_create,c,py,1.0,1.0,0.22051825372896536,0.14025626304369465,0.4506910569105691,0.26666666666666666,0.027397260273972605,0.18666666666666668,0.26666666666666666,36.160756393218875,208.69565217391303,2.3333333333333335
yicoder2b,str_match,rs,js,1.0,1.0,0.1911847455921759,0.06511056492441171,0.16095263006812682,0.15384615384615383,0.014760147601476016,0.10256410256410256,0.15384615384615383,25.090579270436358,96.62921348314607,0.9578313253012049
codellama7b,str_substring,go,py,1.0,1.0,0.21790534581261933,0.20192646331735217,0.48163646990064296,0.4367816091954023,0.2084942084942085,0.3448275862068966,0.42911877394636017,49.05040851205781,122.22222222222223,1.4651162790697674
stablecode,file_size,java,go,1.0,0.0,0.41230664083517465,0.32699174835025263,0.5256284470246735,0.547945205479452,0.2535211267605634,0.4931506849315069,0.547945205479452,49.35051309501521,81.25,0.9310344827586207
codeqwen,file_rename,cpp,py,1.0,1.0,0.3181259190254018,0.4192292114773465,0.5865991709183674,0.20833333333333334,0.08695652173913043,0.20833333333333334,0.20833333333333334,54.108782978422724,138.88888888888889,1.4375
granitecode8b,file_rename,go,java,1.0,1.0,0.22075180684708784,0.1879857966617697,0.30031195363738833,0.18627450980392157,0.06930693069306931,0.17647058823529413,0.18627450980392157,32.44121671336319,92.1259842519685,0.9285714285714286
codeqwen,str_append,cpp,py,1.0,1.0,0.5061530959061501,0.0,0.3346665205639565,0.13559322033898305,0.0,0.10169491525423728,0.10169491525423728,15.065370432432754,280.0,3.25
granitecode8b,str_match,go,js,1.0,1.0,0.20356740731472012,0.0876190898991178,0.17189713224195985,0.14285714285714288,0.016,0.10317460317460317,0.14285714285714288,20.108413185463387,93.25842696629213,0.9397590361445783
codeqwen,str_append,go,c,1.0,1.0,0.15879689028339622,0.11816971138591685,0.296442990094654,0.3170731707317073,0.22499999999999998,0.3170731707317073,0.3170731707317073,27.86082434831719,79.6875,0.8225806451612904
codegemma7b,int_factors,js,go,1.0,0.0,0.18016847914111384,0.06256888965145467,0.19278282843934086,0.20183486238532108,0.037037037037037035,0.1559633027522936,0.20183486238532108,26.42460329447204,90.78947368421053,0.92
codegemma7b,dir_make,rs,py,1.0,1.0,0.4701510625315094,0.1963258557524331,0.5220655755415113,0.21428571428571427,0.07692307692307691,0.21428571428571427,0.21428571428571427,56.46084331399665,525.0,5.25
dolphincoder7b,int_arith,cpp,rs,1.0,1.0,0.4945895589376983,0.32053840071714856,0.6361194478148829,0.4776119402985075,0.27272727272727276,0.43283582089552236,0.4776119402985075,43.13122176627516,107.27272727272728,1.1111111111111112
stablecode,file_rename,go,js,1.0,0.0,0.2634659906651599,0.0,0.20792160737812912,0.019230769230769232,0.0,0.019230769230769232,0.019230769230769232,19.38730994666399,692.3076923076924,8.333333333333334
magicoder7b,str_prepend,js,rs,1.0,0.0,0.5202592883481261,0.34611702687919016,0.8049590823249633,0.2727272727272727,0.19047619047619047,0.2727272727272727,0.2727272727272727,52.99537615774693,280.0,3.5
stablecode,str_append,java,py,1.0,1.0,0.431736003427497,0.0,0.3051797652260883,0.1702127659574468,0.0,0.12765957446808512,0.12765957446808512,18.9255843999441,200.0,2.1666666666666665
codegeex4,file_create,java,go,1.0,1.0,0.4866436968844089,0.4794427668247079,0.6622743466030954,0.6857142857142857,0.4271844660194175,0.6666666666666666,0.6857142857142857,58.82220694775321,41.07142857142857,0.4807692307692308
deepseekcoderv2,file_size,js,c,1.0,0.0,0.30722811523085203,0.1313377416693646,0.46399328057738365,0.11267605633802817,0.042857142857142864,0.11267605633802817,0.11267605633802817,31.45765484528497,482.60869565217394,5.6
yicoder9b,file_rename,js,java,1.0,1.0,0.27336903612639485,0.23194455756598711,0.3679402430943161,0.2857142857142857,0.11162790697674417,0.24884792626728114,0.2857142857142857,40.95356158416124,81.88976377952756,0.8333333333333334
deepseekcoderv2,str_interp,java,go,1.0,1.0,0.5813245814315944,0.6395436743148443,0.8103975535168196,0.6808510638297872,0.4888888888888889,0.5957446808510639,0.6808510638297872,69.65564780884837,44.0,0.6086956521739131
codegemma7b,int_cmp,rs,java,1.0,1.0,0.4567802031910371,0.3041097515118003,0.5337938147280893,0.532608695652174,0.2857142857142857,0.43478260869565216,0.532608695652174,47.198586713173846,93.33333333333333,1.054054054054054
stablecode,logic_ops,go,py,1.0,1.0,0.6948697732833344,0.7677335471282745,0.9088439420979576,0.7317073170731707,0.5128205128205129,0.7317073170731707,0.7317073170731707,80.00796282488157,36.84210526315789,0.3684210526315789
codegemma7b,str_cmp,java,go,1.0,0.0,0.2937626676321442,0.10078538127022223,0.2281929697125095,0.25822784810126587,0.0559796437659033,0.1721518987341772,0.25316455696202533,29.026825614374186,89.51612903225806,0.9061224489795918
codegeex4,int_factors,rs,cpp,1.0,0.0,0.3071940172801383,0.26685837829189907,0.31287235391050827,0.41860465116279066,0.28235294117647064,0.34883720930232565,0.41860465116279066,40.894167515248704,75.70093457943925,0.8712871287128713
magicoder7b,logic_ops,rs,py,1.0,1.0,0.2706899320125737,0.06284396453442209,0.4080382604562739,0.1818181818181818,0.0,0.15151515151515152,0.1818181818181818,27.137246410490327,221.0526315789474,2.0526315789473686
stablecode,logic_ops,cpp,java,1.0,0.0,0.5471860349335295,0.5515436754501629,0.8111103866466716,0.5135135135135135,0.33333333333333326,0.5135135135135135,0.5135135135135135,73.11039593144386,89.65517241379311,0.9285714285714286
codegemma7b,str_interp,rs,cpp,1.0,0.0,0.3868103843744095,0.26848372011664845,0.5026607473866276,0.3669724770642202,0.24299065420560745,0.3486238532110092,0.3669724770642202,42.723632996419894,157.14285714285714,1.6666666666666667
deepseekcoder7b,str_cmp,js,c,1.0,0.0,0.13297272718495481,0.03897567508790684,0.12009580000499555,0.07439824945295405,0.013186813186813189,0.06126914660831509,0.0700218818380744,17.370488232744936,97.50778816199377,0.9769736842105263
deepseekcoderv2,str_cmp,go,c,1.0,1.0,0.18404256288948995,0.10529297386523925,0.19273936366632718,0.13903743315508021,0.03220035778175313,0.07486631016042782,0.1354723707664884,22.287380504539314,96.26168224299066,0.9736842105263158
codeqwen,str_cmp,rs,py,1.0,1.0,0.1098142666210454,0.13420744282843,0.19789939880472263,0.24691358024691357,0.06639004149377595,0.18106995884773663,0.24691358024691357,26.739579963868167,87.68115942028986,0.8805970149253731
deepseekcoder7b,int_arith,go,rs,1.0,1.0,0.4337580319385738,0.27470046230862927,0.5140584498007453,0.3050847457627119,0.11111111111111109,0.2457627118644068,0.3050847457627119,49.06039444299729,278.1818181818182,2.8333333333333335
dolphincoder7b,str_cmp,java,rs,1.0,0.0,0.42995805698448214,0.10718212571856506,0.3165655623213715,0.3061224489795918,0.08717948717948719,0.19897959183673472,0.29591836734693877,37.23421613475067,102.80898876404494,1.073446327683616
codellama7b,str_prepend,java,py,1.0,1.0,0.09111981963240176,0.0,0.09803921568627451,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,6.053434817075366,89.47368421052632,0.875
dolphincoder7b,dir_make,go,c,1.0,0.0,0.20999740634939396,0.19565710213433465,0.3178355660625165,0.3825136612021858,0.13259668508287292,0.30601092896174864,0.3825136612021858,31.216881829137378,90.69767441860465,0.975
yicoder9b,str_prepend,java,rs,1.0,0.0,0.310675682883207,0.25004198730293375,0.3707641196013289,0.3529411764705882,0.13333333333333333,0.3529411764705882,0.3529411764705882,38.739117724937245,70.0,0.625
deepseekcoder7b,str_concat,py,java,1.0,1.0,0.5675466577767097,0.2687482380621774,0.6804805255435508,0.4731182795698925,0.30769230769230765,0.4731182795698925,0.4731182795698925,61.42363601061279,153.57142857142858,1.5925925925925926
dolphincoder7b,str_prepend,rs,py,1.0,1.0,0.5178567381064649,0.11919146437520799,0.3829139648751347,0.48275862068965514,0.2222222222222222,0.48275862068965514,0.48275862068965514,14.331387031209154,68.42105263157895,0.8125
deepseekcoderv2,str_prepend,rs,go,1.0,1.0,0.4736225036299909,0.21092951227865778,0.7220004277464889,0.48275862068965514,0.2962962962962963,0.48275862068965514,0.48275862068965514,35.056973438215856,144.44444444444443,1.5
yicoder9b,str_prepend,rs,java,1.0,1.0,0.1207786801070979,0.0,0.19553072625698326,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,23.889537943831563,222.22222222222223,2.375
deepseekcoder7b,int_factors,rs,java,1.0,1.0,0.35297756116831336,0.13970717211399614,0.41472369153674826,0.24637681159420294,0.08823529411764705,0.24637681159420294,0.23188405797101447,38.1472703575203,229.72972972972974,2.4857142857142858
